org,metric,period,previous_count,current_count,change,change_pct,change_per_week,programs,city,state,previous_at,current_at,elapsed_days,from_zero,ranking_eligible,source_url
ashevillepdnc,subscribedCameras,previous,7,7,0,0.0,0.0,Connect Asheville,Asheville,NC,2026-09-15T23:08:33Z,2026-09-15T23:17:44Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/ashevillepdnc/stats/
ashlandpdal,totalRegisteredCameras,previous,8,8,0,0.0,0.0,Connect Ashland,Ashland,AL,2026-09-15T23:08:34Z,2026-09-15T23:17:45Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/ashlandpdal/stats/
ashlandpdal,totalIntegratedCameras,previous,673,673,0,0.0,0.0,Connect Ashland,Ashland,AL,2026-09-15T23:08:34Z,2026-09-15T23:17:45Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/ashlandpdal/stats/
ashlandpdal,totalOwnedCameras,previous,49,49,0,0.0,0.0,Connect Ashland,Ashland,AL,2026-09-15T23:08:34Z,2026-09-15T23:17:45Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/ashlandpdal/stats/
ashlandpdal,totalSharedCameras,previous,624,624,0,0.0,0.0,Connect Ashland,Ashland,AL,2026-09-15T23:08:34Z,2026-09-15T23:17:45Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/ashlandpdal/stats/
ashlandpdal,totalMaxCameras,previous,125,125,0,0.0,0.0,Connect Ashland,Ashland,AL,2026-09-15T23:08:34Z,2026-09-15T23:17:45Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/ashlandpdal/stats/
ashlandpdal,subscribedCameras,previous,49,49,0,0.0,0.0,Connect Ashland,Ashland,AL,2026-09-15T23:08:34Z,2026-09-15T23:17:45Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/ashlandpdal/stats/
auroragov,totalRegisteredCameras,previous,55,55,0,0.0,0.0,Connect Aurora,Aurora,CO,2026-09-15T23:08:35Z,2026-09-15T23:17:46Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/auroragov/stats/
auroragov,totalIntegratedCameras,previous,930,930,0,0.0,0.0,Connect Aurora,Aurora,CO,2026-09-15T23:08:35Z,2026-09-15T23:17:46Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/auroragov/stats/
auroragov,totalOwnedCameras,previous,930,930,0,0.0,0.0,Connect Aurora,Aurora,CO,2026-09-15T23:08:35Z,2026-09-15T23:17:46Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/auroragov/stats/
auroragov,totalSharedCameras,previous,0,0,0,,0.0,Connect Aurora,Aurora,CO,2026-09-15T23:08:35Z,2026-09-15T23:17:46Z,0.006377,True,False,https://api.fususone.com/api/public/organizations/auroragov/stats/
auroragov,totalMaxCameras,previous,10000,10000,0,0.0,0.0,Connect Aurora,Aurora,CO,2026-09-15T23:08:35Z,2026-09-15T23:17:46Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/auroragov/stats/
auroragov,subscribedCameras,previous,930,930,0,0.0,0.0,Connect Aurora,Aurora,CO,2026-09-15T23:08:35Z,2026-09-15T23:17:46Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/auroragov/stats/
baltimorecountypd,totalRegisteredCameras,previous,4,4,0,0.0,0.0,Connect Baltimore County,Baltimore County,MD,2026-09-15T23:08:36Z,2026-09-15T23:17:47Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/baltimorecountypd/stats/
baltimorecountypd,totalIntegratedCameras,previous,592,592,0,0.0,0.0,Connect Baltimore County,Baltimore County,MD,2026-09-15T23:08:36Z,2026-09-15T23:17:47Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/baltimorecountypd/stats/
baltimorecountypd,totalOwnedCameras,previous,531,531,0,0.0,0.0,Connect Baltimore County,Baltimore County,MD,2026-09-15T23:08:36Z,2026-09-15T23:17:47Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/baltimorecountypd/stats/
baltimorecountypd,totalSharedCameras,previous,61,61,0,0.0,0.0,Connect Baltimore County,Baltimore County,MD,2026-09-15T23:08:36Z,2026-09-15T23:17:47Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/baltimorecountypd/stats/
baltimorecountypd,totalMaxCameras,previous,5000,5000,0,0.0,0.0,Connect Baltimore County,Baltimore County,MD,2026-09-15T23:08:36Z,2026-09-15T23:17:47Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/baltimorecountypd/stats/
baltimorecountypd,subscribedCameras,previous,500,500,0,0.0,0.0,Connect Baltimore County,Baltimore County,MD,2026-09-15T23:08:36Z,2026-09-15T23:17:47Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/baltimorecountypd/stats/
bartowfl,totalRegisteredCameras,previous,0,0,0,,0.0,Connect Bartow,Bartow,FL,2026-09-15T23:08:37Z,2026-09-15T23:17:48Z,0.006377,True,False,https://api.fususone.com/api/public/organizations/bartowfl/stats/
bartowfl,totalIntegratedCameras,previous,34,34,0,0.0,0.0,Connect Bartow,Bartow,FL,2026-09-15T23:08:37Z,2026-09-15T23:17:48Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/bartowfl/stats/
bartowfl,totalOwnedCameras,previous,34,34,0,0.0,0.0,Connect Bartow,Bartow,FL,2026-09-15T23:08:37Z,2026-09-15T23:17:48Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/bartowfl/stats/
bartowfl,totalSharedCameras,previous,0,0,0,,0.0,Connect Bartow,Bartow,FL,2026-09-15T23:08:37Z,2026-09-15T23:17:48Z,0.006377,True,False,https://api.fususone.com/api/public/organizations/bartowfl/stats/
bartowfl,totalMaxCameras,previous,0,0,0,,0.0,Connect Bartow,Bartow,FL,2026-09-15T23:08:37Z,2026-09-15T23:17:48Z,0.006377,True,False,https://api.fususone.com/api/public/organizations/bartowfl/stats/
bartowfl,subscribedCameras,previous,32,32,0,0.0,0.0,Connect Bartow,Bartow,FL,2026-09-15T23:08:37Z,2026-09-15T23:17:48Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/bartowfl/stats/
baycounty,totalRegisteredCameras,previous,1709,1709,0,0.0,0.0,Connect Bay County,Bay County,FL,2026-09-15T23:08:38Z,2026-09-15T23:17:49Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/baycounty/stats/
baycounty,totalIntegratedCameras,previous,1504,1504,0,0.0,0.0,Connect Bay County,Bay County,FL,2026-09-15T23:08:38Z,2026-09-15T23:17:49Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/baycounty/stats/
baycounty,totalOwnedCameras,previous,1150,1150,0,0.0,0.0,Connect Bay County,Bay County,FL,2026-09-15T23:08:38Z,2026-09-15T23:17:49Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/baycounty/stats/
baycounty,totalSharedCameras,previous,289,289,0,0.0,0.0,Connect Bay County,Bay County,FL,2026-09-15T23:08:38Z,2026-09-15T23:17:49Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/baycounty/stats/
baycounty,totalMaxCameras,previous,1500,1500,0,0.0,0.0,Connect Bay County,Bay County,FL,2026-09-15T23:08:38Z,2026-09-15T23:17:49Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/baycounty/stats/
baycounty,subscribedCameras,previous,1122,1122,0,0.0,0.0,Connect Bay County,Bay County,FL,2026-09-15T23:08:38Z,2026-09-15T23:17:49Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/baycounty/stats/
beaumonttx,totalRegisteredCameras,previous,4033,4033,0,0.0,0.0,Connect Southeast Texas,Southeast Texas,TX,2026-09-15T23:08:39Z,2026-09-15T23:17:50Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/beaumonttx/stats/
beaumonttx,totalIntegratedCameras,previous,3793,3793,0,0.0,0.0,Connect Southeast Texas,Southeast Texas,TX,2026-09-15T23:08:39Z,2026-09-15T23:17:50Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/beaumonttx/stats/
beaumonttx,totalOwnedCameras,previous,1529,1529,0,0.0,0.0,Connect Southeast Texas,Southeast Texas,TX,2026-09-15T23:08:39Z,2026-09-15T23:17:50Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/beaumonttx/stats/
beaumonttx,totalSharedCameras,previous,2094,2094,0,0.0,0.0,Connect Southeast Texas,Southeast Texas,TX,2026-09-15T23:08:39Z,2026-09-15T23:17:50Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/beaumonttx/stats/
beaumonttx,totalMaxCameras,previous,4500,4500,0,0.0,0.0,Connect Southeast Texas,Southeast Texas,TX,2026-09-15T23:08:39Z,2026-09-15T23:17:50Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/beaumonttx/stats/
beaumonttx,subscribedCameras,previous,755,755,0,0.0,0.0,Connect Southeast Texas,Southeast Texas,TX,2026-09-15T23:08:39Z,2026-09-15T23:17:50Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/beaumonttx/stats/
bedfordparkpd,totalRegisteredCameras,previous,126,126,0,0.0,0.0,Connect Bedford Park,Bedford Park,IL,2026-09-15T23:08:40Z,2026-09-15T23:17:51Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/bedfordparkpd/stats/
bedfordparkpd,totalIntegratedCameras,previous,282,282,0,0.0,0.0,Connect Bedford Park,Bedford Park,IL,2026-09-15T23:08:40Z,2026-09-15T23:17:51Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/bedfordparkpd/stats/
bedfordparkpd,totalOwnedCameras,previous,217,217,0,0.0,0.0,Connect Bedford Park,Bedford Park,IL,2026-09-15T23:08:40Z,2026-09-15T23:17:51Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/bedfordparkpd/stats/
bedfordparkpd,totalSharedCameras,previous,3,3,0,0.0,0.0,Connect Bedford Park,Bedford Park,IL,2026-09-15T23:08:40Z,2026-09-15T23:17:51Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/bedfordparkpd/stats/
bedfordparkpd,totalMaxCameras,previous,500,500,0,0.0,0.0,Connect Bedford Park,Bedford Park,IL,2026-09-15T23:08:40Z,2026-09-15T23:17:51Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/bedfordparkpd/stats/
bedfordparkpd,subscribedCameras,previous,200,200,0,0.0,0.0,Connect Bedford Park,Bedford Park,IL,2026-09-15T23:08:40Z,2026-09-15T23:17:51Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/bedfordparkpd/stats/
bendpd,totalRegisteredCameras,previous,774,774,0,0.0,0.0,Connect Bend,Bend,OR,2026-09-15T23:08:41Z,2026-09-15T23:17:52Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/bendpd/stats/
bendpd,totalIntegratedCameras,previous,322,322,0,0.0,0.0,Connect Bend,Bend,OR,2026-09-15T23:08:41Z,2026-09-15T23:17:52Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/bendpd/stats/
bendpd,totalOwnedCameras,previous,254,254,0,0.0,0.0,Connect Bend,Bend,OR,2026-09-15T23:08:41Z,2026-09-15T23:17:52Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/bendpd/stats/
bendpd,totalSharedCameras,previous,68,68,0,0.0,0.0,Connect Bend,Bend,OR,2026-09-15T23:08:41Z,2026-09-15T23:17:52Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/bendpd/stats/
bendpd,totalMaxCameras,previous,150,150,0,0.0,0.0,Connect Bend,Bend,OR,2026-09-15T23:08:41Z,2026-09-15T23:17:52Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/bendpd/stats/
bendpd,subscribedCameras,previous,210,210,0,0.0,0.0,Connect Bend,Bend,OR,2026-09-15T23:08:41Z,2026-09-15T23:17:52Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/bendpd/stats/
bensalem,totalRegisteredCameras,previous,1174,1174,0,0.0,0.0,Connect Bensalem,Bensalem,PA,2026-09-15T23:08:42Z,2026-09-15T23:17:53Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/bensalem/stats/
bensalem,totalIntegratedCameras,previous,1006,1006,0,0.0,0.0,Connect Bensalem,Bensalem,PA,2026-09-15T23:08:42Z,2026-09-15T23:17:53Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/bensalem/stats/
bensalem,totalOwnedCameras,previous,990,990,0,0.0,0.0,Connect Bensalem,Bensalem,PA,2026-09-15T23:08:42Z,2026-09-15T23:17:53Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/bensalem/stats/
bensalem,totalSharedCameras,previous,16,16,0,0.0,0.0,Connect Bensalem,Bensalem,PA,2026-09-15T23:08:42Z,2026-09-15T23:17:53Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/bensalem/stats/
bensalem,totalMaxCameras,previous,1500,1500,0,0.0,0.0,Connect Bensalem,Bensalem,PA,2026-09-15T23:08:42Z,2026-09-15T23:17:53Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/bensalem/stats/
bensalem,subscribedCameras,previous,978,978,0,0.0,0.0,Connect Bensalem,Bensalem,PA,2026-09-15T23:08:42Z,2026-09-15T23:17:53Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/bensalem/stats/
bernalillo,totalRegisteredCameras,previous,216,216,0,0.0,0.0,Connect Bernalillo County,Bernalillo County,NM,2026-09-15T23:08:43Z,2026-09-15T23:17:54Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/bernalillo/stats/
bernalillo,totalIntegratedCameras,previous,453,453,0,0.0,0.0,Connect Bernalillo County,Bernalillo County,NM,2026-09-15T23:08:43Z,2026-09-15T23:17:54Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/bernalillo/stats/
bernalillo,totalOwnedCameras,previous,373,373,0,0.0,0.0,Connect Bernalillo County,Bernalillo County,NM,2026-09-15T23:08:43Z,2026-09-15T23:17:54Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/bernalillo/stats/
bernalillo,totalSharedCameras,previous,80,80,0,0.0,0.0,Connect Bernalillo County,Bernalillo County,NM,2026-09-15T23:08:43Z,2026-09-15T23:17:54Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/bernalillo/stats/
bernalillo,totalMaxCameras,previous,500,500,0,0.0,0.0,Connect Bernalillo County,Bernalillo County,NM,2026-09-15T23:08:43Z,2026-09-15T23:17:54Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/bernalillo/stats/
bernalillo,subscribedCameras,previous,293,293,0,0.0,0.0,Connect Bernalillo County,Bernalillo County,NM,2026-09-15T23:08:43Z,2026-09-15T23:17:54Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/bernalillo/stats/
beverlyhillspd,totalRegisteredCameras,previous,520,520,0,0.0,0.0,Beverly Hills Connect,Beverly Hills,CA,2026-09-15T23:08:44Z,2026-09-15T23:17:55Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/beverlyhillspd/stats/
beverlyhillspd,totalIntegratedCameras,previous,1883,1883,0,0.0,0.0,Beverly Hills Connect,Beverly Hills,CA,2026-09-15T23:08:44Z,2026-09-15T23:17:55Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/beverlyhillspd/stats/
beverlyhillspd,totalOwnedCameras,previous,1782,1782,0,0.0,0.0,Beverly Hills Connect,Beverly Hills,CA,2026-09-15T23:08:44Z,2026-09-15T23:17:55Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/beverlyhillspd/stats/
beverlyhillspd,totalSharedCameras,previous,101,101,0,0.0,0.0,Beverly Hills Connect,Beverly Hills,CA,2026-09-15T23:08:44Z,2026-09-15T23:17:55Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/beverlyhillspd/stats/
beverlyhillspd,totalMaxCameras,previous,1750,1750,0,0.0,0.0,Beverly Hills Connect,Beverly Hills,CA,2026-09-15T23:08:44Z,2026-09-15T23:17:55Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/beverlyhillspd/stats/
beverlyhillspd,subscribedCameras,previous,1776,1776,0,0.0,0.0,Beverly Hills Connect,Beverly Hills,CA,2026-09-15T23:08:44Z,2026-09-15T23:17:55Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/beverlyhillspd/stats/
biloxi,totalRegisteredCameras,previous,157,157,0,0.0,0.0,Connect Biloxi,Biloxi,MS,2026-09-15T23:08:45Z,2026-09-15T23:17:56Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/biloxi/stats/
biloxi,totalIntegratedCameras,previous,846,846,0,0.0,0.0,Connect Biloxi,Biloxi,MS,2026-09-15T23:08:45Z,2026-09-15T23:17:56Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/biloxi/stats/
biloxi,totalOwnedCameras,previous,423,423,0,0.0,0.0,Connect Biloxi,Biloxi,MS,2026-09-15T23:08:45Z,2026-09-15T23:17:56Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/biloxi/stats/
biloxi,totalSharedCameras,previous,373,373,0,0.0,0.0,Connect Biloxi,Biloxi,MS,2026-09-15T23:08:45Z,2026-09-15T23:17:56Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/biloxi/stats/
biloxi,totalMaxCameras,previous,1000,1000,0,0.0,0.0,Connect Biloxi,Biloxi,MS,2026-09-15T23:08:45Z,2026-09-15T23:17:56Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/biloxi/stats/
biloxi,subscribedCameras,previous,416,416,0,0.0,0.0,Connect Biloxi,Biloxi,MS,2026-09-15T23:08:45Z,2026-09-15T23:17:56Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/biloxi/stats/
birminghampd,totalRegisteredCameras,previous,773,773,0,0.0,0.0,Connect Birmingham,Birmingham,AL,2026-09-15T23:08:46Z,2026-09-15T23:17:57Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/birminghampd/stats/
birminghampd,totalIntegratedCameras,previous,948,948,0,0.0,0.0,Connect Birmingham,Birmingham,AL,2026-09-15T23:08:46Z,2026-09-15T23:17:57Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/birminghampd/stats/
birminghampd,totalOwnedCameras,previous,280,280,0,0.0,0.0,Connect Birmingham,Birmingham,AL,2026-09-15T23:08:46Z,2026-09-15T23:17:57Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/birminghampd/stats/
birminghampd,totalSharedCameras,previous,212,212,0,0.0,0.0,Connect Birmingham,Birmingham,AL,2026-09-15T23:08:46Z,2026-09-15T23:17:57Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/birminghampd/stats/
birminghampd,totalMaxCameras,previous,10000,10000,0,0.0,0.0,Connect Birmingham,Birmingham,AL,2026-09-15T23:08:46Z,2026-09-15T23:17:57Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/birminghampd/stats/
birminghampd,subscribedCameras,previous,237,237,0,0.0,0.0,Connect Birmingham,Birmingham,AL,2026-09-15T23:08:46Z,2026-09-15T23:17:57Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/birminghampd/stats/
blackmanleonitwp,totalRegisteredCameras,previous,1,1,0,0.0,0.0,Connect Blackman Leoni Township,Blackman Leoni Township,MI,2026-09-15T23:08:47Z,2026-09-15T23:17:58Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/blackmanleonitwp/stats/
blackmanleonitwp,totalIntegratedCameras,previous,3,3,0,0.0,0.0,Connect Blackman Leoni Township,Blackman Leoni Township,MI,2026-09-15T23:08:47Z,2026-09-15T23:17:58Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/blackmanleonitwp/stats/
blackmanleonitwp,totalOwnedCameras,previous,3,3,0,0.0,0.0,Connect Blackman Leoni Township,Blackman Leoni Township,MI,2026-09-15T23:08:47Z,2026-09-15T23:17:58Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/blackmanleonitwp/stats/
blackmanleonitwp,totalSharedCameras,previous,0,0,0,,0.0,Connect Blackman Leoni Township,Blackman Leoni Township,MI,2026-09-15T23:08:47Z,2026-09-15T23:17:58Z,0.006377,True,False,https://api.fususone.com/api/public/organizations/blackmanleonitwp/stats/
blackmanleonitwp,totalMaxCameras,previous,0,0,0,,0.0,Connect Blackman Leoni Township,Blackman Leoni Township,MI,2026-09-15T23:08:47Z,2026-09-15T23:17:58Z,0.006377,True,False,https://api.fususone.com/api/public/organizations/blackmanleonitwp/stats/
blackmanleonitwp,subscribedCameras,previous,3,3,0,0.0,0.0,Connect Blackman Leoni Township,Blackman Leoni Township,MI,2026-09-15T23:08:47Z,2026-09-15T23:17:58Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/blackmanleonitwp/stats/
bocaratonpdfl,totalRegisteredCameras,previous,5,5,0,0.0,0.0,Connect BRPD,Boca Raton,FL,2026-09-15T23:08:48Z,2026-09-15T23:17:59Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/bocaratonpdfl/stats/
bocaratonpdfl,totalIntegratedCameras,previous,911,911,0,0.0,0.0,Connect BRPD,Boca Raton,FL,2026-09-15T23:08:48Z,2026-09-15T23:17:59Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/bocaratonpdfl/stats/
bocaratonpdfl,totalOwnedCameras,previous,677,677,0,0.0,0.0,Connect BRPD,Boca Raton,FL,2026-09-15T23:08:48Z,2026-09-15T23:17:59Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/bocaratonpdfl/stats/
bocaratonpdfl,totalSharedCameras,previous,8,8,0,0.0,0.0,Connect BRPD,Boca Raton,FL,2026-09-15T23:08:48Z,2026-09-15T23:17:59Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/bocaratonpdfl/stats/
bocaratonpdfl,totalMaxCameras,previous,0,0,0,,0.0,Connect BRPD,Boca Raton,FL,2026-09-15T23:08:48Z,2026-09-15T23:17:59Z,0.006377,True,False,https://api.fususone.com/api/public/organizations/bocaratonpdfl/stats/
bocaratonpdfl,subscribedCameras,previous,654,654,0,0.0,0.0,Connect BRPD,Boca Raton,FL,2026-09-15T23:08:48Z,2026-09-15T23:17:59Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/bocaratonpdfl/stats/
boernepdtx,totalRegisteredCameras,previous,0,0,0,,0.0,Connect Boerne,Boerne,TX,2026-09-15T23:08:49Z,2026-09-15T23:18:00Z,0.006377,True,False,https://api.fususone.com/api/public/organizations/boernepdtx/stats/
boernepdtx,totalIntegratedCameras,previous,77,77,0,0.0,0.0,Connect Boerne,Boerne,TX,2026-09-15T23:08:49Z,2026-09-15T23:18:00Z,0.006377,False,False,https://api.fususone.com/api/public/organizations/boernepdtx/stats/
